,colony,treatment,week,date,exp_date,bees_sum_perweek,comb_sum_perweek,first_comb_frame,bees_percombcm2,combcm2_perbee,nframes_with_comb,avg_comb_perframe,initial_region,nestarea_seasontotal,prop_area_seasontotal,days_since_last_insp,nestheight,nestwidth,nestaspecthw,nestdepth,nestarea,nestareagrowth,nestcentX,nestcentY,nestcentZ,nestheightperc,nestwidthperc,nestdepthperc,nestareaperc,initialN,initialE,initialQ,initialQl,bees_sumgrowth,nframes_growth,Weight_Day_Mean,Weight_Gain,Temp_Day_Mean,Temp_Week_Mean,Temp_OO_Mean,Amb_Temp_Day_Mean,Amb_Temp_Day_Min,Amb_Temp_Day_Max,Amb_Temp_Day_Diff,Precip_Day_Ttl,Cloud_Cover_Mean,Wind_Mean,Nest_Amb_Diff,Nest_Amb_Diff_Mean,Nest_Amb_Diff_Min,Nest_Amb_Diff_Max,Gram_perBee
86,SH2,SH,8,20210531,57,9300.0,7712.5,8.0,75.0,0.0133333333333333,10.0,771.25,3,8075.0,0.955108359133127,7.0,19.959968602825747,43.1,0.4608047016274865,10.0,7908.383075986586,505.92380472633363,313.7,141.0,5.501963864886096,0.9784298334718504,1.0,1.0,0.899456698510826,0.0,1.0,3.0,SE,1400.0,0.0,2.150793650793649,0.10071806500377978,29.694444444444446,30.951520249874843,-3.6837499999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2312681344939407
87,SH2,SH,9,20210608,65,7100.0,8012.5,8.0,125.0,0.008,10.0,801.25,3,8075.0,0.9922600619195048,8.0,20.095290423861854,43.1,0.4605965463108321,10.0,8124.281499966733,232.9789375482112,315.9,143.7,5.5,0.9850632560716596,1.0,1.0,0.9240118170200097,0.0,1.0,3.0,SE,-2200.0,0.0,3.2622826908541174,1.1114890400604684,33.57166105499437,34.13982020302152,-1.0558249158249151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4594764353315658
88,SH2,SH,10,20210615,72,9500.0,8075.0,8.0,87.5,0.0114285714285714,10.0,807.5,3,8075.0,1.0,7.0,20.0276295133438,43.1,0.4598116169544742,10.0,8139.182886100222,25.42162740376898,316.2,144.8,5.5,0.981746544771755,1.0,1.0,0.925706620046884,0.0,1.0,3.0,SE,2400.0,0.0,2.881330309901737,-0.3809523809523805,34.56767676767678,34.13982020302152,-0.6345679012345661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3032979273580776
89,SH2,SH,11,20210623,80,12400.0,8050.0,8.0,162.5,0.0061538461538461,10.0,805.0,3,8075.0,0.9969040247678018,8.0,20.095290423861854,43.1,0.4610675039246468,10.0,8123.370478203118,3.9141889843727995,315.9,144.1,5.5,0.9850632560716596,1.0,1.0,0.9239082023341885,0.0,1.0,3.0,SE,2900.0,0.0,2.848639455782312,-0.03269085411942507,33.487766554433215,34.4506537892476,-0.5478002244668907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2297289883695412
90,SH2,SH,12,20210706,87,10000.0,8062.5,8.0,187.5,0.0053333333333333,10.0,806.25,3,8075.0,0.9984520123839008,7.0,19.959968602825747,43.1,0.4572998430141288,10.0,8045.55823239331,0.0,316.0,143.3,5.5,0.9784298334718504,1.0,1.0,0.9150582585407069,0.0,1.0,3.0,SE,-2400.0,0.0,1.815948601662886,-1.0326908541194257,35.21254480286738,35.55187189706231,-0.1186093189964146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815948601662886
91,SH3,SH,0,0,0,10700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10700.0,0.0,2.530801209372639,0.0,31.370089786756456,31.87377000393092,-3.025342312008979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2433462701319845
92,SH3,SH,1,20210412,8,4600.0,1637.5,6.0,0.0,0.0,8.0,204.6875,2,8237.5,0.1987860394537177,8.0,19.824646781789642,20.16295133437991,1.0595258237368559,8.0,1885.2794248205264,1885.2794248205264,119.0,109.625,5.949023861171367,0.9717964108720414,0.467817896389325,0.8,0.21442148046273218,0.0,1.0,3.0,SE,4600.0,8.0,4.929402872260015,2.398601662887376,27.485823754789287,31.810634540936988,-5.8441762452107255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071609320056525
93,SH3,SH,2,20210419,15,5000.0,2825.0,6.0,0.0,0.0,9.0,313.8888888888889,2,8237.5,0.3429438543247344,7.0,20.298273155416016,25.846467817896393,1.0506605973134173,12.0,3146.266307628233,1262.2733004739155,338.05555555555554,102.22222222222223,7.112458193979933,0.9950133899713735,0.5996860282574569,0.9,0.3578393052668479,0.0,1.0,3.0,SE,400.0,1.0,0.7184429327286481,-4.210959939531367,33.74788053949904,29.92372956487404,-0.6595118818240203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1436885865457296
94,SH3,SH,3,20210426,22,4500.0,3737.5,6.0,0.0,0.0,10.0,373.75,2,8237.5,0.4537177541729894,7.0,20.365934065934066,43.1,0.9221818221286533,12.0,4093.2894539011127,948.0440400079851,380.95,95.75,6.553426096088212,0.9983301012712779,1.0,1.0,0.465548593546826,0.0,1.0,3.0,SE,-500.0,1.0,1.7012244897959192,0.9827815570672711,28.182098765432094,29.92372956487404,-5.147901234567899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3780498866213154
95,SH3,SH,4,20210502,28,6300.0,4625.0,6.0,133.33333333333334,0.0075,10.0,462.5,2,8237.5,0.5614567526555387,6.0,20.095290423861854,43.1,0.6453238571158197,11.0,4967.105821169189,873.8163672680761,385.15,98.9,5.765308254963427,0.9850632560716596,1.0,1.0,0.5649317389073734,0.0,1.0,3.0,SE,1800.0,0.0,2.550642479213909,0.8494179894179896,29.737037037037044,31.78920932749421,-3.647361111111109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4048638855895093
96,SH3,SH,5,20210508,34,8000.0,5712.5,6.0,163.63636363636363,0.0061111111111111,10.0,571.25,2,8237.5,0.6934749620637329,6.0,20.095290423861854,43.1,0.5342057345794834,11.0,6081.583007992234,1114.577902796912,333.55,83.6,5.67357155187295,0.9850632560716596,1.0,1.0,0.6916863436595508,0.0,1.0,3.0,SE,1700.0,0.0,3.612622826908543,1.0619803476946341,28.49328703703704,31.52191909492821,-4.836712962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4515778533635678
97,SH3,SH,6,20210517,43,7600.0,7437.5,6.0,141.93548387096774,0.0070454545454545,10.0,743.75,2,8237.5,0.9028831562974204,9.0,20.0276295133438,43.1,0.46206751926686085,10.0,7677.935771781484,1596.3527637892503,308.7,138.2,5.488132911392405,0.981746544771755,1.0,1.0,0.8732468690893822,0.0,1.0,3.0,SE,-400.0,0.0,3.9041950113378703,0.2915721844293273,34.45327004219409,32.43215063261692,-0.5857383966244718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5137098699128777
98,SH3,SH,7,20210524,50,7900.0,7587.5,6.0,103.2258064516129,0.0096875,10.0,758.75,2,8237.5,0.921092564491654,7.0,20.095290423861854,43.1,0.46391570725951486,10.0,7788.888150992316,112.06025492336698,311.0,141.0,5.519955654101995,0.9850632560716596,1.0,1.0,0.8858659923334148,0.0,1.0,3.0,SE,300.0,0.0,3.65079365079365,-0.25340136054422047,35.42035886818496,34.136162873970406,-0.0754727398205649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4621257785814747
99,SH3,SH,8,20210531,57,10300.0,7837.5,6.0,101.58730158730158,0.00984375,10.0,783.75,2,8237.5,0.9514415781487102,7.0,20.16295133437991,43.1,0.46335988505658643,10.0,7930.536012238493,144.26647656671673,313.5,142.5,5.504579911560328,0.9883799673715642,1.0,1.0,0.9019762536097644,0.0,1.0,3.0,SE,2400.0,0.0,4.572751322751324,0.9219576719576739,33.03849607182941,33.52116955826368,-1.2842648709315367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4439564391020703
100,SH3,SH,9,20210608,65,8500.0,8237.5,6.0,135.3846153846154,0.0073863636363636,10.0,823.75,2,8237.5,1.0,8.0,20.501255886970174,43.1,0.46936101302933214,10.0,8355.90077186774,425.3647596292474,318.8,147.5,5.501414204902577,1.004963523871087,1.0,1.0,0.9503549397056253,0.0,1.0,3.0,SE,-1800.0,0.0,6.454270597127739,1.8815192743764158,34.29278012189403,33.727881632930355,-0.2070886075949362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7593259526032634
101,SH3,SH,10,20210615,72,10400.0,8212.5,6.0,125.0,0.008,10.0,821.25,2,8237.5,0.9969650986342944,7.0,20.43359497645212,43.1,0.4658193833430747,10.0,8299.353330540285,0.0,319.1,147.1,5.503221750746503,1.0016468125711824,1.0,1.0,0.9439235397093269,0.0,1.0,3.0,SE,1900.0,0.0,5.924225245653819,-0.5300453514739205,34.54012345679012,34.11350516783757,-0.5023007856341185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5696370428513288
102,SH3,SH,11,20210623,80,8700.0,8187.5,6.0,126.984126984127,0.007875,10.0,818.75,2,8237.5,0.9939301972685888,8.0,20.43359497645212,43.1,0.4685469110028044,10.0,8285.907748029053,7.100476157616981,318.9,147.6,5.502201950298836,1.0016468125711824,1.0,1.0,0.9423943119090411,0.0,1.0,3.0,SE,-1700.0,0.0,5.212773998488284,-0.7114512471655345,34.05884418901661,34.10897147279132,-0.4675798212005103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991694251135959
103,SH3,SH,12,20210706,87,10100.0,8187.5,6.0,187.5,0.0053333333333333,10.0,818.75,2,8237.5,0.9939301972685888,7.0,20.43359497645212,43.1,0.46405787651947994,10.0,8210.563043578984,0.0,319.2,146.4,5.501652242328875,1.0016468125711824,1.0,1.0,0.9338250129178591,0.0,1.0,3.0,SE,1400.0,0.0,4.8826530612244925,-0.3301209372637919,34.40050505050505,34.10897147279132,-0.133625140291807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4834309961608408
104,SH4,SH,0,0,0,10700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10700.0,0.0,2.675359032501889,0.0,29.53372222222223,28.55845620204196,-4.5179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2572460608174893
105,SH4,SH,1,20210412,8,4200.0,1487.5,2.0,213.33333333333331,0.0046875,6.0,247.91666666666663,1,7925.0,0.1876971608832807,8.0,20.095290423861854,22.328100470957615,1.0985909244818002,6.0,1630.8846088291618,1630.8846088291618,114.16666666666667,121.83333333333333,3.0032829940906107,0.9850632560716596,0.5180533751962324,0.6,0.18548799063158658,1.0,1.0,1.0,NE,4200.0,6.0,6.367659707561186,3.6923006750592973,32.16294498381877,31.30750553852322,-1.3809816612729229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5161094541812348
106,SH4,SH,2,20210419,15,4800.0,2412.5,2.0,181.8181818181818,0.0055,9.0,268.05555555555554,1,7925.0,0.3044164037854889,7.0,20.16295133437991,42.55871271585558,0.9080528948926564,11.0,2842.0308185691865,1211.1462097400247,371.6111111111111,78.80555555555556,4.447858777378228,0.9883799673715642,0.9874411302982732,0.9,0.32323720697070046,1.0,1.0,1.0,NE,600.0,3.0,2.1700680272108843,-4.1975916803503015,32.61560044893378,31.773713283629952,-1.0989898989898983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4520975056689342
107,SH4,SH,3,20210426,22,4500.0,3212.5,2.0,121.7391304347826,0.0082142857142857,9.0,356.94444444444446,1,7925.0,0.4053627760252365,7.0,20.365934065934066,42.62637362637363,0.7526101651295384,10.0,3522.499984005679,681.114663269003,386.1666666666667,78.33333333333334,4.121324503311258,0.9983301012712779,0.989010989010989,0.9,0.4006300878037486,1.0,1.0,1.0,NE,-300.0,0.0,3.1795162509448214,1.009448223733937,29.456018518518515,31.773713283629952,-3.874351851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706559166876627
108,SH4,SH,4,20210502,28,6100.0,4150.0,2.0,160.0,0.00625,10.0,415.0,1,7925.0,0.5236593059936908,6.0,20.16295133437991,43.1,0.6525634055551116,12.0,4555.772627899127,1085.1001684455941,348.05,91.25,5.437071444370714,0.9883799673715642,1.0,1.0,0.5181489272438842,1.0,1.0,1.0,NE,1600.0,1.0,4.726757369614512,1.547241118669691,34.26135752688172,33.016273710764445,-0.2900448028673832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7748782573138544
109,SH4,SH,5,20210508,34,7600.0,5237.5,2.0,193.1034482758621,0.0051785714285714,10.0,523.75,1,7925.0,0.6608832807570978,6.0,20.095290423861854,43.1,0.5024302120175452,11.0,5635.1090958402465,1079.3364679411195,394.15,99.1,5.4640625,0.9850632560716596,1.0,1.0,0.6409068167781546,1.0,1.0,1.0,NE,1500.0,0.0,6.002645502645503,1.2758881330309908,28.993981481481484,32.030328924162255,-4.336018518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789821776663882
110,SH4,SH,6,20210517,43,7500.0,6400.0,2.0,112.5,0.0088888888888888,10.0,640.0,1,7925.0,0.807570977917981,9.0,20.43359497645212,43.1,0.4740856035465143,10.0,6832.901283045282,1197.7921872050358,293.9,128.1,5.637355479563589,1.0016468125711824,1.0,1.0,0.7771372188532463,1.0,1.0,1.0,NE,-100.0,0.0,7.47108843537415,1.4684429327286468,34.31541062801932,33.26364038942018,-0.312028985507246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961451247165534
111,SH4,SH,7,20210524,50,6700.0,6825.0,2.0,110.76923076923076,0.0090277777777777,10.0,682.5,1,7925.0,0.861198738170347,7.0,20.365934065934066,43.1,0.47505500201359396,10.0,7078.419359339922,252.57735046294846,298.1,131.7,5.498701298701299,0.9983301012712779,1.0,1.0,0.8050611163436516,1.0,1.0,1.0,NE,-800.0,0.0,7.658730158730157,0.18764172335600726,35.62773315484161,34.16579828602712,0.0190316822846955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1430940535418146
112,SH4,SH,8,20210531,57,7600.0,7212.5,2.0,73.84615384615384,0.0135416666666666,10.0,721.25,1,7925.0,0.9100946372239748,7.0,20.43359497645212,43.1,0.47413381561321905,10.0,7369.740313749944,303.7639551813961,303.1,135.2,5.397286821705426,1.0016468125711824,1.0,1.0,0.8381943853498413,1.0,1.0,1.0,NE,900.0,0.0,8.10506424792139,0.4463340891912333,32.800224466891144,32.162616428387814,-1.387777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0664558220949198
113,SH4,SH,11,20210623,80,4300.0,7650.0,2.0,62.5,0.016,10.0,765.0,1,7925.0,0.9652996845425869,8.0,20.43359497645212,43.1,0.46580832725054744,10.0,8046.446364162864,0.0,316.1,142.3,5.49363307656029,1.0016468125711824,1.0,1.0,0.9151592698424621,1.0,1.0,1.0,NE,-4700.0,0.0,7.796485260770975,-0.30857898715041543,33.63922222222223,32.84630749755409,-0.6711888888888882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8131361071560408
114,SH4,SH,12,20210706,87,4100.0,7825.0,2.0,86.15384615384616,0.0116071428571428,10.0,782.5,1,7925.0,0.9873817034700316,7.0,16.306279434850865,43.1,0.3667189952904239,10.0,6500.639285258364,0.0,317.1,110.7,5.5,0.7993274232770032,1.0,1.0,0.739347537106861,1.0,1.0,1.0,NE,-200.0,0.0,5.774943310657595,-2.02154195011338,33.367845117845114,33.730549207676965,-0.598967452300785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4085227586969744
115,SH5,SH,0,0,0,10700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10700.0,0.0,2.437641723356008,0.0,31.858709677419352,29.53160451703924,-2.497290322580644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23438862724577
116,SH5,SH,1,20210412,8,4900.0,1500.0,10.0,0.0,0.0,5.0,300.0,3,8187.5,0.183206106870229,8.0,19.824646781789642,24.62857142857143,0.88600773665431,5.0,1625.6336441916465,1625.6336441916465,149.6,120.6,8.306270627062707,0.9717964108720414,0.5714285714285714,0.5,0.1848907743268785,0.0,1.0,3.0,SE,4900.0,5.0,6.328495842781555,3.890854119425547,29.7787037037037,31.294296294580192,-3.9800740740740737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2915297638329704
117,SH5,SH,2,20210419,15,5600.0,2600.0,10.0,177.77777777777777,0.005625,9.0,288.8888888888889,3,8187.5,0.3175572519083969,7.0,19.959968602825747,27.876295133437992,0.8535700385876038,11.0,2997.783494155543,1372.149849963896,369.55555555555554,74.83333333333334,5.254483925549915,0.9784298334718504,0.6467817896389325,0.9,0.34095167350843264,0.0,1.0,3.0,SE,700.0,4.0,3.111678004535147,-3.216817838246408,34.05829945799459,30.361041429212168,-0.8152371273712732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5556567865241334
118,SH5,SH,3,20210426,22,5100.0,3800.0,10.0,133.33333333333334,0.0075,10.0,380.0,3,8187.5,0.4641221374045801,7.0,20.095290423861854,38.160753532182106,0.7666772702193944,13.0,3970.67691171578,972.8934175602377,390.9666666666667,78.95,5.485228758169935,0.9850632560716596,0.8854003139717426,1.0,0.4516033064596447,0.0,1.0,3.0,SE,-500.0,1.0,4.3587301587301575,1.2470521541950106,25.38162393162393,30.361041429212168,-7.948376068376065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8546529723000308
119,SH5,SH,4,20210502,28,6200.0,4387.5,10.0,130.2325581395349,0.0076785714285714,10.0,438.75,3,8187.5,0.5358778625954198,6.0,20.0276295133438,40.258241758241766,0.7761746602684032,14.0,4758.925903186298,862.1974062828854,381.825,91.05,5.658863691782493,0.981746544771755,0.9340659340659342,1.0,0.5412544815051974,0.0,1.0,3.0,SE,1100.0,0.0,6.261526832955404,1.9027966742252467,34.27098765432099,33.59164926872848,-0.7401010101010096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099236827347426
120,SH5,SH,5,20210508,34,6800.0,5350.0,10.0,160.0,0.00625,10.0,535.0,3,8187.5,0.6534351145038167,6.0,20.230612244897962,42.55871271585558,0.5971766706778595,11.0,5627.266983875064,868.3410806887667,388.45,90.55,5.376561570493753,0.9916966786714688,0.9874411302982732,1.0,0.6400148973971913,0.0,1.0,3.0,SE,600.0,0.0,7.55744520030234,1.2959183673469354,25.52569444444444,30.486473053376205,-7.804305555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1113890000444615
121,SH5,SH,6,20210517,43,6300.0,6887.5,10.0,66.66666666666667,0.015,10.0,688.75,3,8187.5,0.8412213740458016,9.0,20.095290423861854,43.1,0.5084547656579127,10.0,7083.629121988128,1456.3621381130638,306.6,126.2,5.565805237035769,0.9850632560716596,1.0,1.0,0.8056536465570411,0.0,1.0,3.0,SE,-500.0,0.0,8.881519274376416,1.3240740740740762,34.493554131054154,34.036563030176765,-0.5212678062678046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4097649641867327
122,SH5,SH,7,20210524,50,7300.0,7237.5,10.0,126.984126984127,0.007875,10.0,723.75,3,8187.5,0.8839694656488549,7.0,20.16295133437991,43.1,0.49357717680260366,10.0,7415.1677959627295,331.53867397460203,347.2,136.0,5.594364788262754,0.9883799673715642,1.0,1.0,0.8433610613669453,0.0,1.0,3.0,SE,1000.0,0.0,8.664965986394556,-0.2165532879818599,36.25913043478261,35.50454648813323,0.4830676328502438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.186981641971857
123,SH5,SH,8,20210531,57,7100.0,7712.5,10.0,98.46153846153848,0.01015625,10.0,771.25,3,8187.5,0.9419847328244276,7.0,19.892307692307696,43.1,0.47495786235101606,10.0,7762.326601884326,347.1588059215961,336.7,150.9,5.424619864121643,0.975113122171946,1.0,1.0,0.8828450254633918,0.0,1.0,3.0,SE,-200.0,0.0,9.069349962207106,0.40438397581255003,35.320747295968545,35.17444900088558,-0.224960668633233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.277373234113677
124,SH5,SH,9,20210608,65,6400.0,8150.0,10.0,73.84615384615384,0.0135416666666666,10.0,815.0,3,8187.5,0.9954198473282444,8.0,20.298273155416016,43.1,0.4620094191522764,10.0,8256.970217537566,494.6436156532409,332.3,151.5,5.5,0.9950133899713735,1.0,1.0,0.939103113772982,0.0,1.0,3.0,SE,-700.0,0.0,10.676114890400603,1.6067649281934973,35.863275613275626,35.36006037779004,0.4603703703703721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6681429516250943
125,SH5,SH,10,20210615,72,9400.0,8162.5,10.0,147.69230769230768,0.0067708333333333,10.0,816.25,3,8187.5,0.9969465648854962,7.0,20.0276295133438,43.1,0.46261504237130513,10.0,8294.651725760226,38.322428056357694,317.5,145.8,5.499057492931197,0.981746544771755,1.0,1.0,0.9433888046221994,0.0,1.0,3.0,SE,3000.0,0.0,10.095049130763414,-0.5810657596371893,35.87958595387842,34.74770032614863,0.1976153039832304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.073941396889725
126,SH5,SH,11,20210623,80,11100.0,8162.5,10.0,135.3846153846154,0.0073863636363636,10.0,816.25,3,8187.5,0.9969465648854962,8.0,20.0276295133438,43.1,0.4600934949135086,10.0,8246.468288262537,0.0,317.8,146.0,5.4957573852922685,0.981746544771755,1.0,1.0,0.937908681163566,0.0,1.0,3.0,SE,1700.0,0.0,9.352985638699923,-0.7420634920634903,34.369476372924645,35.12171349104399,-0.3917943805874831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842611318801795
127,SH5,SH,12,20210706,87,8600.0,8150.0,10.0,145.45454545454547,0.006875,10.0,815.0,3,8187.5,0.9954198473282444,7.0,16.035635792778653,43.1,0.367817896389325,10.0,6694.425974975912,0.0,317.3,113.9,5.5,0.7860605780773849,1.0,1.0,0.7613877866084245,0.0,1.0,3.0,SE,-2500.0,0.0,9.202380952380947,-0.15060468631897628,35.0146435452794,35.12171349104399,-0.1664290301862546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0700442967884825
128,SH6,SH,0,0,0,10700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10700.0,0.0,2.7321541950113386,0.0,29.94983333333333,31.000245110763693,-4.080022222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627071341357056
129,SH6,SH,1,20210412,8,5200.0,1650.0,10.0,0.0,0.0,6.0,275.0,3,7700.0,0.2142857142857142,8.0,19.959968602825747,23.681318681318682,0.907409749418498,6.0,1793.3852546646003,1793.3852546646003,130.83333333333334,116.5,7.856004553215708,0.9784298334718504,0.5494505494505495,0.6,0.20396993479193398,0.0,1.0,3.0,SE,5200.0,6.0,6.310802335118444,3.5786481401071053,31.979454926624737,32.60692980635255,-1.5395807127882588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2136158336766238
130,SH6,SH,2,20210419,15,4500.0,2850.0,10.0,0.0,0.0,10.0,285.0,3,7700.0,0.3701298701298701,7.0,19.892307692307696,27.40266875981162,0.8975224889477221,13.0,3143.2356724146016,1349.9419777262437,366.5666666666667,91.33333333333334,6.287198515769944,0.975113122171946,0.6357927786499216,1.0,0.3574946172165281,0.0,1.0,3.0,SE,-700.0,4.0,2.0736961451247176,-4.237106189993726,33.69994499449945,31.134129576098392,-1.2946754675467538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4608213655832706
131,SH6,SH,3,20210426,22,3900.0,3337.5,10.0,0.0,0.0,10.0,333.75,3,7700.0,0.4334415584415584,7.0,20.16295133437991,43.1,0.780426088924286,13.0,3674.4712325732144,532.7829237571135,371.26666666666665,79.43333333333334,6.518712162905889,0.9883799673715642,1.0,1.0,0.4179144752938008,0.0,1.0,3.0,SE,-600.0,0.0,2.9102947845805,0.8365986394557825,25.395333333333333,32.859781029404736,-7.934666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462294319437179
132,SH6,SH,4,20210502,28,5300.0,3662.5,10.0,145.45454545454547,0.006875,10.0,366.25,3,7700.0,0.4756493506493506,6.0,20.16295133437991,43.1,0.6950356513257971,14.0,4019.2220111196284,344.75077854641415,359.35,79.1,5.25922182920667,0.9883799673715642,1.0,1.0,0.45712456338651886,0.0,1.0,3.0,SE,1400.0,0.0,3.306122448979592,0.3958276643990919,35.30892742453435,32.91904870654496,0.1375465639049472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6237966884867154
133,SH6,SH,5,20210508,34,6400.0,4462.5,10.0,171.42857142857142,0.0058333333333333,10.0,446.25,3,7700.0,0.5795454545454546,6.0,20.16295133437991,43.1,0.6028385931041376,14.0,4803.428629639033,789.7276850868354,351.5,81.525,5.031042603296939,0.9883799673715642,1.0,1.0,0.5463159808060408,0.0,1.0,3.0,SE,1100.0,0.0,3.5551776266061985,0.24905517762660656,29.402083333333334,32.91904870654496,-4.062129629629628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5554965041572185
134,SH6,SH,6,20210517,43,5500.0,5837.5,10.0,130.2325581395349,0.0076785714285714,10.0,583.75,3,7700.0,0.7581168831168831,9.0,20.230612244897962,43.1,0.4581926179750499,10.0,6161.702565203356,1358.2739355643237,286.3,117.4,5.453878748370274,0.9916966786714688,1.0,1.0,0.700798708566871,0.0,1.0,3.0,SE,-900.0,0.0,3.194444444444445,-0.36073318216175343,30.745138888888885,32.7268625986993,-3.318101851851849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.580808080808081
